key,text,tag,translated
rjw.HediffDef_SexPart/Anus.labelNoun,an anus,labelNoun,一个肛门
rjw.HediffDef_SexPart/Anus.description,A anus.,description,一个肛门。
rjw.HediffDef_SexPart/Breasts.label,breasts,label,乳房
rjw.HediffDef_SexPart/Breasts.labelNoun,a pair of breasts,labelNoun,一对乳房
rjw.HediffDef_SexPart/Breasts.description,A pair of breasts.,description,一对乳房。
rjw.HediffDef_SexPart/FeaturelessChest.label,featureless chest,label,无特征胸部
rjw.HediffDef_SexPart/FeaturelessChest.labelNoun,a featureless chest,labelNoun,无特征的胸部
rjw.HediffDef_SexPart/FeaturelessChest.description,a flat chest without any nipples where there should be.,description,一个没有任何应该有的乳头的平坦胸部。
rjw.HediffDef_SexPart/PegDick.label,peg dick,label,木原
rjw.HediffDef_SexPart/PegDick.labelNoun,a peg dick,labelNoun,一个木鸡巴
rjw.HediffDef_SexPart/PegDick.description,"A simple, static member.",description,一个简单的静态成员。
rjw.HediffDef_SexPart/PegDick.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/PegDick.stages.1.label,Small,label,小
rjw.HediffDef_SexPart/PegDick.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/PegDick.stages.3.label,Large,label,大
rjw.HediffDef_SexPart/PegDick.stages.4.label,Huge,label,巨大
rjw.HediffDef_SexPart/PegDick.stages.5.label,Towering,label,高耸
rjw.HediffDef_SexPart/HydraulicPenis.label,hydraulic penis,label,水力阴茎
rjw.HediffDef_SexPart/HydraulicPenis.labelNoun,a hydraulic penis,labelNoun,水力阴茎
rjw.HediffDef_SexPart/HydraulicPenis.description,"Simulating a normal penis, it can enlarge itself with hydraulics.",description,模拟一个正常的阴茎，它可以扩大自己与液压系统。
rjw.HediffDef_SexPart/HydraulicPenis.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/HydraulicPenis.stages.1.label,Small,label,小
rjw.HediffDef_SexPart/HydraulicPenis.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/HydraulicPenis.stages.3.label,Large,label,大
rjw.HediffDef_SexPart/HydraulicPenis.stages.4.label,Huge,label,巨大
rjw.HediffDef_SexPart/HydraulicPenis.stages.5.label,Towering,label,高耸
rjw.HediffDef_SexPart/HydraulicVagina.label,hydraulic vagina,label,水力阴道
rjw.HediffDef_SexPart/HydraulicVagina.labelNoun,a hydraulic vagina,labelNoun,一个有水力的阴道
rjw.HediffDef_SexPart/HydraulicVagina.description,It uses simple hydraulics to simulate the tightness of a regular vagina.,description,它使用简单的液压系统来模拟正常阴道的紧致度。
rjw.HediffDef_SexPart/HydraulicVagina.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/HydraulicVagina.stages.1.label,Tight,label,紧绷
rjw.HediffDef_SexPart/HydraulicVagina.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/HydraulicVagina.stages.3.label,Accommodating,label,顺从
rjw.HediffDef_SexPart/HydraulicVagina.stages.4.label,Cavernous,label,洞穴
rjw.HediffDef_SexPart/HydraulicVagina.stages.5.label,Abyssal,label,深渊
rjw.HediffDef_SexPart/HydraulicBreasts.label,hydraulic breasts,label,水力乳房
rjw.HediffDef_SexPart/HydraulicBreasts.labelNoun,a pair of hydraulic breasts,labelNoun,一对水力乳房
rjw.HediffDef_SexPart/HydraulicBreasts.description,A pair obviously unnatural implants.,description,一对显然不自然的植入物。
rjw.HediffDef_SexPart/HydraulicBreasts.stages.0.label,Nipples,label,乳头
rjw.HediffDef_SexPart/HydraulicBreasts.stages.1.label,Tiny,label,纤细
rjw.HediffDef_SexPart/HydraulicBreasts.stages.2.label,Small,label,小
rjw.HediffDef_SexPart/HydraulicBreasts.stages.3.label,Average,label,平均
rjw.HediffDef_SexPart/HydraulicBreasts.stages.4.label,Large,label,大
rjw.HediffDef_SexPart/HydraulicBreasts.stages.5.label,Huge,label,巨大
rjw.HediffDef_SexPart/HydraulicBreasts.stages.6.label,Enormous,label,巨大
rjw.HediffDef_SexPart/HydraulicBreasts.stages.7.label,Massive,label,巨大
rjw.HediffDef_SexPart/HydraulicBreasts.stages.8.label,Gargantuan,label,庞然大物
rjw.HediffDef_SexPart/HydraulicBreasts.stages.9.label,Colossal,label,巨大
rjw.HediffDef_SexPart/HydraulicBreasts.stages.10.label,Titanic,label,泰坦尼克号
rjw.HediffDef_SexPart/HydraulicBreasts.stages.11.label,Astronomical,label,天文
rjw.HediffDef_SexPart/HydraulicAnus.label,hydraulic anus,label,液压肛门
rjw.HediffDef_SexPart/HydraulicAnus.labelNoun,a hydraulic anus,labelNoun,液压肛门
rjw.HediffDef_SexPart/HydraulicAnus.description,An anus that uses simple hydraulics to tighten.,description,使用简单的液压装置来收紧的肛门。
rjw.HediffDef_SexPart/HydraulicAnus.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/HydraulicAnus.stages.1.label,Tight,label,紧绷
rjw.HediffDef_SexPart/HydraulicAnus.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/HydraulicAnus.stages.3.label,Accommodating,label,顺从
rjw.HediffDef_SexPart/HydraulicAnus.stages.4.label,Cavernous,label,洞穴
rjw.HediffDef_SexPart/HydraulicAnus.stages.5.label,Abyssal,label,深渊
rjw.HediffDef_SexPart/BionicPenis.label,bionic penis,label,仿生阴茎
rjw.HediffDef_SexPart/BionicPenis.labelNoun,a bionic penis,labelNoun,仿生阴茎
rjw.HediffDef_SexPart/BionicPenis.description,"An advanced artificial penis. It uses fine-tuned pressure sensors and PID control loops to analyze its lover's contractions. It can expand, contract and even vibrate to adapt to its lover's preferences.",description,一个先进的人造阴茎。它使用微调过的压力传感器和 PID 控制回路来分析爱人的宫缩情况。它可以扩张、收缩，甚至震动，以适应情人的喜好。
rjw.HediffDef_SexPart/BionicPenis.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/BionicPenis.stages.1.label,Small,label,小
rjw.HediffDef_SexPart/BionicPenis.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/BionicPenis.stages.3.label,Large,label,大
rjw.HediffDef_SexPart/BionicPenis.stages.4.label,Huge,label,巨大
rjw.HediffDef_SexPart/BionicPenis.stages.5.label,Towering,label,高耸
rjw.HediffDef_SexPart/BionicVagina.label,bionic vagina,label,仿生阴道
rjw.HediffDef_SexPart/BionicVagina.labelNoun,a bionic vagina,labelNoun,仿生阴道
rjw.HediffDef_SexPart/BionicVagina.description,"An advanced bionic vagina. It uses internal pressure sensors to accommodate its user's size, speed.",description,一个先进的仿生阴道。它使用内部压力传感器来适应使用者的尺寸、速度。
rjw.HediffDef_SexPart/BionicVagina.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/BionicVagina.stages.1.label,Tight,label,紧绷
rjw.HediffDef_SexPart/BionicVagina.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/BionicVagina.stages.3.label,Accommodating,label,顺从
rjw.HediffDef_SexPart/BionicVagina.stages.4.label,Cavernous,label,洞穴
rjw.HediffDef_SexPart/BionicVagina.stages.5.label,Abyssal,label,深渊
rjw.HediffDef_SexPart/BionicBreasts.label,bionic breasts,label,仿生乳房
rjw.HediffDef_SexPart/BionicBreasts.labelNoun,a bionic breasts,labelNoun,仿生乳房
rjw.HediffDef_SexPart/BionicBreasts.description,An advanced bionic breasts.,description,一个先进的仿生乳房。
rjw.HediffDef_SexPart/BionicBreasts.stages.0.label,Nipples,label,乳头
rjw.HediffDef_SexPart/BionicBreasts.stages.1.label,Tiny,label,纤细
rjw.HediffDef_SexPart/BionicBreasts.stages.2.label,Small,label,小
rjw.HediffDef_SexPart/BionicBreasts.stages.3.label,Average,label,平均
rjw.HediffDef_SexPart/BionicBreasts.stages.4.label,Large,label,大
rjw.HediffDef_SexPart/BionicBreasts.stages.5.label,Huge,label,巨大
rjw.HediffDef_SexPart/BionicBreasts.stages.6.label,Enormous,label,巨大
rjw.HediffDef_SexPart/BionicBreasts.stages.7.label,Massive,label,巨大
rjw.HediffDef_SexPart/BionicBreasts.stages.8.label,Gargantuan,label,庞然大物
rjw.HediffDef_SexPart/BionicBreasts.stages.9.label,Colossal,label,巨大
rjw.HediffDef_SexPart/BionicBreasts.stages.10.label,Titanic,label,泰坦尼克号
rjw.HediffDef_SexPart/BionicBreasts.stages.11.label,Astronomical,label,天文
rjw.HediffDef_SexPart/BionicAnus.label,bionic anus,label,仿生肛门
rjw.HediffDef_SexPart/BionicAnus.labelNoun,an bionic anus,labelNoun,仿生肛门
rjw.HediffDef_SexPart/BionicAnus.description,An advanced bionic anus.,description,一个先进的仿生肛门。
rjw.HediffDef_SexPart/BionicAnus.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/BionicAnus.stages.1.label,Tight,label,紧绷
rjw.HediffDef_SexPart/BionicAnus.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/BionicAnus.stages.3.label,Accommodating,label,顺从
rjw.HediffDef_SexPart/BionicAnus.stages.4.label,Cavernous,label,洞穴
rjw.HediffDef_SexPart/BionicAnus.stages.5.label,Abyssal,label,深渊
rjw.HediffDef_SexPart/ArchotechPenis.label,archotech penis,label,超凡智能的阴茎
rjw.HediffDef_SexPart/ArchotechPenis.description,An archotech penis.,description,一个超凡智能的阴茎。
rjw.HediffDef_SexPart/ArchotechPenis.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/ArchotechPenis.stages.1.label,Small,label,小
rjw.HediffDef_SexPart/ArchotechPenis.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/ArchotechPenis.stages.3.label,Large,label,大
rjw.HediffDef_SexPart/ArchotechPenis.stages.4.label,Huge,label,巨大
rjw.HediffDef_SexPart/ArchotechPenis.stages.5.label,Towering,label,高耸
rjw.HediffDef_SexPart/ArchotechVagina.label,archotech vagina,label,超凡智能阴道
rjw.HediffDef_SexPart/ArchotechVagina.description,An archotech vagina.,description,超凡智能的阴道。
rjw.HediffDef_SexPart/ArchotechVagina.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/ArchotechVagina.stages.1.label,Tight,label,紧绷
rjw.HediffDef_SexPart/ArchotechVagina.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/ArchotechVagina.stages.3.label,Accommodating,label,顺从
rjw.HediffDef_SexPart/ArchotechVagina.stages.4.label,Cavernous,label,洞穴
rjw.HediffDef_SexPart/ArchotechVagina.stages.5.label,Abyssal,label,深渊
rjw.HediffDef_SexPart/ArchotechBreasts.label,archotech breasts,label,超凡仿生胸
rjw.HediffDef_SexPart/ArchotechBreasts.description,A pair of archotech breasts.,description,一对超凡科技的乳房。
rjw.HediffDef_SexPart/ArchotechBreasts.stages.0.label,Nipples,label,乳头
rjw.HediffDef_SexPart/ArchotechBreasts.stages.1.label,Tiny,label,纤细
rjw.HediffDef_SexPart/ArchotechBreasts.stages.2.label,Small,label,小
rjw.HediffDef_SexPart/ArchotechBreasts.stages.3.label,Average,label,平均
rjw.HediffDef_SexPart/ArchotechBreasts.stages.4.label,Large,label,大
rjw.HediffDef_SexPart/ArchotechBreasts.stages.5.label,Huge,label,巨大
rjw.HediffDef_SexPart/ArchotechBreasts.stages.6.label,Enormous,label,巨大
rjw.HediffDef_SexPart/ArchotechBreasts.stages.7.label,Massive,label,巨大
rjw.HediffDef_SexPart/ArchotechBreasts.stages.8.label,Gargantuan,label,庞然大物
rjw.HediffDef_SexPart/ArchotechBreasts.stages.9.label,Colossal,label,巨大
rjw.HediffDef_SexPart/ArchotechBreasts.stages.10.label,Titanic,label,泰坦尼克号
rjw.HediffDef_SexPart/ArchotechBreasts.stages.11.label,Astronomical,label,天文
rjw.HediffDef_SexPart/ArchotechAnus.label,archotech anus,label,超凡仿生肛门
rjw.HediffDef_SexPart/ArchotechAnus.description,An archotech anus.,description,超凡智能的肛门。
rjw.HediffDef_SexPart/ArchotechAnus.stages.0.label,Micro,label,微
rjw.HediffDef_SexPart/ArchotechAnus.stages.1.label,Tight,label,紧绷
rjw.HediffDef_SexPart/ArchotechAnus.stages.2.label,Average,label,平均
rjw.HediffDef_SexPart/ArchotechAnus.stages.3.label,Accommodating,label,顺从
rjw.HediffDef_SexPart/ArchotechAnus.stages.4.label,Cavernous,label,洞穴
rjw.HediffDef_SexPart/ArchotechAnus.stages.5.label,Abyssal,label,深渊
rjw.HediffDef_SexPart/OvipositorF.label,ovipositor (Female),label,产卵者 (雌性)
rjw.HediffDef_SexPart/OvipositorF.labelNoun,an ovipositor,labelNoun,一个产卵者
rjw.HediffDef_SexPart/OvipositorF.description,An ovipositor. Lays eggs inside host.,description,一个产卵者。在宿主体内产卵。
rjw.HediffDef_SexPart/OvipositorM.label,ovipositor (Male),label,产卵者 (男性)
rjw.HediffDef_SexPart/OvipositorM.labelNoun,an ovipositor,labelNoun,一个产卵者
rjw.HediffDef_SexPart/OvipositorM.description,An ovipositor. Fertilizes eggs inside host.,description,一个产卵者。使宿主体内的卵受精。
rjw.HediffDef_SexPart/InsectAnus.label,insect anus,label,虫肛门
rjw.HediffDef_SexPart/InsectAnus.labelNoun,an insect anus,labelNoun,肛门 (虫)
rjw.HediffDef_SexPart/InsectAnus.description,An insect anus.,description,一个昆虫的肛门。
rjw.HediffDef_SexPart/ResinPenis.label,resin protrusion,label,尸液隆起
rjw.HediffDef_SexPart/ResinPenis.labelNoun,a resin protrusion,labelNoun,树脂隆起
rjw.HediffDef_SexPart/ResinPenis.description,"Hardened mass of resin, its hard enough.",description,大量的树脂已经硬化，它的硬度足够高。
rjw.HediffDef_SexPart/ResinVagina.label,resin hole,label,树脂孔
rjw.HediffDef_SexPart/ResinVagina.labelNoun,a resin hole,labelNoun,一个树脂孔
rjw.HediffDef_SexPart/ResinVagina.description,A slick hole covered with viscous organic liquids.,description,布满粘稠有机液体的光滑坑洞。
rjw.HediffDef_SexPart/ResinAnus.label,resin hole,label,树脂孔
rjw.HediffDef_SexPart/ResinAnus.labelNoun,a resin hole,labelNoun,一个树脂孔
rjw.HediffDef_SexPart/ResinAnus.description,A slick hole covered with viscous organic liquids.,description,布满粘稠有机液体的光滑坑洞。
rjw.HediffDef_SexPart/ResinBreasts.label,resin blobs,label,树脂泡
rjw.HediffDef_SexPart/ResinBreasts.labelNoun,a pair of resin blobs,labelNoun,一对树脂泡
rjw.HediffDef_SexPart/ResinBreasts.description,A pair resin blobs filled with viscous organic liquids.,description,装有粘稠的有机液体的一对树脂泡。
rjw.HediffDef_SexPart/SlimeTentacles.label,slime tentacles,label,黏液触手
rjw.HediffDef_SexPart/SlimeTentacles.labelNoun,slime tentacles,labelNoun,黏液触手
rjw.HediffDef_SexPart/SlimeTentacles.description,"Slick, translucent tentacles that can conform into any shape desired.",description,光滑的半透明触手，可以按照要求转换成任何形状。
rjw.HediffDef_SexPart/SlimeVagina.label,slime vagina,label,黏液阴道
rjw.HediffDef_SexPart/SlimeVagina.labelNoun,slime vagina,labelNoun,黏液阴道
rjw.HediffDef_SexPart/SlimeVagina.description,"A slick, translucent vagina that can grow or shrink to accommodate any penis.",description,光滑、半透明的阴道，可以生长或收缩以适应任何阴茎。
rjw.HediffDef_SexPart/SlimeAnus.label,slime anus,label,黏液肛门
rjw.HediffDef_SexPart/SlimeAnus.labelNoun,a slime anus,labelNoun,肛门黏液
rjw.HediffDef_SexPart/SlimeAnus.description,"A slick, translucent anus that can tighten and conform to fit anything.",description,光滑、半透明的肛门，可以使其紧致并做出任何调整。
rjw.HediffDef_SexPart/SlimeBreasts.label,slime breasts,label,黏液
rjw.HediffDef_SexPart/SlimeBreasts.labelNoun,a pair of slime breasts,labelNoun,一对黏液乳
rjw.HediffDef_SexPart/SlimeBreasts.description,"A pair of slick, translucent breasts that can grow or shrink to any desired size.",description,一对光滑的半透明乳房，可以长成或缩小到任何想要的尺寸。
key,text,tag,translated
Hediff_InsectEgg_egg,egg,Hediff_InsectEgg_egg,卵
Hediff_InsectEgg_small,Small egg,Hediff_InsectEgg_small,小卵
Hediff_InsectEgg_medium,Medium egg,Hediff_InsectEgg_medium,中卵
Hediff_InsectEgg_big,Big egg,Hediff_InsectEgg_big,大卵
Hediff_InsectEgg_huge,Huge egg,Hediff_InsectEgg_huge,巨蛋
Hediff_InsectEgg_fertilized,Fertilized,Hediff_InsectEgg_fertilized,已受精
Hediff_InsectEgg_unfertilized,Unfertilized,Hediff_InsectEgg_unfertilized,未受精
PawnCantRapeCP,The target isn't healthy enough or is in a forbidden location.,PawnCantRapeCP,目标身体不够健康或处于被禁止的位置。
PawnCantRapeCP0,"The pawn doesn't need sex, is not healthy, or cannot rape.",PawnCantRapeCP0,小卒不需要性别，不健康，或者不能强奸。
PawnCantRapeCP1,The pawn is not single or their partner is nearby.,PawnCantRapeCP1,当家的并不单身，伴侣也在附近。
PawnCantRapeCP2,The pawn is not a zoophile so they can't rape animals.,PawnCantRapeCP2,小卒不是亲族，所以他们不能强奸动物。
CommandSubmit,Submit,CommandSubmit,提交
CommandSubmitDesc,Lay down and accept whatever is to cum.,CommandSubmitDesc,躺下来接受任何要暨的东西。
RJW_PregnantTitle,{0} is pregnant.,RJW_PregnantTitle,{0} 怀孕了。
RJW_PregnantText,"{0} is pregnant and is going to be a mother soon. Be aware, starvation and trauma may result in loss of child.",RJW_PregnantText,{0} 怀孕了，即将成为母亲。请注意，饥饿和创伤可能会导致儿童死亡。
RJW_Contractions,{0} is having contractions! Baby(ies) is(are) on the way!,RJW_Contractions,{0} 正在宫缩!婴儿已经在路上了!
RJW_GaveBirthTitle,Birthing done.,RJW_GaveBirthTitle,分娩完毕。
RJW_GaveBirthText,{0} has successfully given birth to,RJW_GaveBirthText,{0} 已成功生孩子
RJW_ABaby,her baby.,RJW_ABaby,她的孩子。
RJW_NBabies,her {0} babies.,RJW_NBabies,她的 {0} 个孩子。
RJW_PregnantNormal,Have a healthy baby...,RJW_PregnantNormal,生一个健康的宝宝...
RJW_PregnantStrange,Something is unusual about the baby...,RJW_PregnantStrange,这个婴儿有些不寻常.
RJW_PregnantMechStrange,Something is very strange about the baby...,RJW_PregnantMechStrange,这个婴儿有点奇怪.
RJW_GaveBirthEggTitle,Birthed egg.,RJW_GaveBirthEggTitle,产子。
RJW_GaveBirthEggText,{0} laid eggs,RJW_GaveBirthEggText,{0} 产卵
RJW_EggContractions,{0} is having contractions! Eggs are on the way!,RJW_EggContractions,{0} 正在宫缩!鸡蛋在路上了!
RJW_AlertRape,{RAPIST} is trying to rape {TARGET}.,RJW_AlertRape,{RAPIST} 正试图强奸 {TARGET}。
RJW_AlertAssault,{RAPIST} is trying to assault {TARGET}.,RJW_AlertAssault,{RAPIST} 正试图袭击 {TARGET}。
RJW_AlertBreed,{RAPIST} is trying to breed {TARGET}.,RJW_AlertBreed,{RAPIST} 正试图培育 {TARGET}。
RJW_AlertRapeRelated,"{RAPIST} is trying to rape {TARGET}, {RAPIST_possessive} {RELATION}.",RJW_AlertRapeRelated,{RAPIST} 正试图强奸 {TARGET}，{RAPIST_possessive} {RELATION}。
RJW_AlertAssaultRelated,"{RAPIST} is trying to assault {TARGET}, {RAPIST_possessive} {RELATION}.",RJW_AlertAssaultRelated,{RAPIST} 正试图袭击 {TARGET}，{RAPIST_possessive} {RELATION}。
RJW_AlertBreedRelated,"{RAPIST} is trying to breed {TARGET}, {RAPIST_possessive} {RELATION}.",RJW_AlertBreedRelated,{RAPIST} 正试图培育 {TARGET}，{RAPIST_possessive} {RELATION}。
RJW_AlertBeeingRaped,{TARGET} is getting raped.,RJW_AlertBeeingRaped,{TARGET} 正在被强奸。
GoToModSettings,This space is reserved for optional RJW features that are either turned off or unavailable for the selected pawn/animal.\nCheck the fucking mod options and stop asking if THIS is normal.,GoToModSettings,此空间已预留给可选的 RJW 特性，这些特性对所选的 pawn/animal 是否不可用。\ n 查看他妈的 mod 选项，并停止询问这是否正常。
